run_id,ts,experiment,cell,label,engine,n,ef,k,concurrency,selectivity,trial,p50_ms,p95_ms,p99_ms,qps,recall_at_10,recall_at_50,recall_at_100,error_rate,n_measured,invalid,index_build_s,time_to_searchable_s,rss_mb,host_ok
mongo-250k,2026-09-12T11:38:27.279109+00:00,E4,ingest,ingest_bulk,mongo,10000,,,,,,,,,,,,,,,,40.87186330000986,40.56211389999953,1759.1999999999998,
mongo-250k,2026-09-12T11:38:43.489125+00:00,E0,e0_high_ef,e0_high_ef,mongo,10000,256.0,10.0,1.0,100,1.0,12.435249998816289,15.666144990245808,21.7232290044194,76.92816956775772,0.9992,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1782.1,True
mongo-250k,2026-09-12T11:44:20.343145+00:00,E4,ingest,ingest_bulk,mongo,250000,,,,,,,,,,,,,,,,324.4513408000057,324.3781566999969,2288.0,
mongo-250k,2026-09-12T11:45:13.337095+00:00,E1,e1_iso_config,e1_iso_config,mongo,250000,64.0,10.0,1.0,100,1.0,28.474599981564097,138.7244800047481,352.7363999743827,21.41112255660134,0.9867999999999998,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2290.5,True
mongo-250k,2026-09-12T11:45:31.241754+00:00,E1,e1_iso_config,e1_iso_config,mongo,250000,64.0,10.0,1.0,100,2.0,13.951749991974793,18.88161998213035,46.89145400800039,66.432619234461,0.9895999999999997,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2290.4,True
mongo-250k,2026-09-12T11:45:48.380584+00:00,E1,e1_iso_config,e1_iso_config,mongo,250000,64.0,10.0,1.0,100,3.0,14.821949996985495,19.3355600014911,31.11790000693872,64.02243100139472,0.9897999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2291.9,True
mongo-250k,2026-09-12T11:46:04.594403+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,250000,32.0,10.0,1.0,100,1.0,12.894300001789816,16.422094995505173,37.8964139954769,73.23933016476256,0.9815999999999994,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2293.4,True
mongo-250k,2026-09-12T11:46:21.424314+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,250000,64.0,10.0,1.0,100,1.0,13.754999992670491,17.985435004811734,31.604266975773474,69.02212871527276,0.9897999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2294.1,True
mongo-250k,2026-09-12T11:46:37.934518+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,250000,128.0,10.0,1.0,100,1.0,13.901899990742095,17.5027950113872,30.74955499731004,68.99175504355098,0.9925999999999998,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2295.1,True
mongo-250k,2026-09-12T11:46:55.747669+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,250000,256.0,10.0,1.0,100,1.0,15.594150012475438,19.614485003694423,30.757152994337943,62.20871391805749,0.9977999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2295.1,True
mongo-250k,2026-09-12T11:47:12.472848+00:00,E2,e2_concurrency,e2_concurrency,mongo,250000,64.0,10.0,1.0,100,1.0,12.847999998484738,16.54932001547422,22.67669499968176,73.84075152036539,0.9895999999999997,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2295.8,True
mongo-250k,2026-09-12T11:47:24.630807+00:00,E2,e2_concurrency,e2_concurrency,mongo,250000,64.0,10.0,4.0,100,1.0,16.651500001898967,22.519850012031384,32.21065398538483,231.21258980502492,0.9889999999999997,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2299.5,True
mongo-250k,2026-09-12T11:47:38.037788+00:00,E2,e2_concurrency,e2_concurrency,mongo,250000,64.0,10.0,8.0,100,1.0,23.468100000172853,35.92009998683352,193.40037700574604,285.5614206059265,0.9885999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2156.0,True
mongo-250k,2026-09-12T11:47:57.528814+00:00,E3,e3_filter,e3_filter,mongo,250000,64.0,10.0,1.0,100,1.0,14.42194999253843,23.38168999413027,39.93100601393961,63.68168206856829,0.9903999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2176.0,True
mongo-250k,2026-09-12T11:48:11.474681+00:00,E3,e3_filter,e3_filter,mongo,250000,64.0,10.0,4.0,100,1.0,15.39380001486279,19.92928499385016,26.18873500614426,250.7468494931925,0.9897999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2176.7,True
mongo-250k,2026-09-12T11:48:34.920723+00:00,E3,e3_filter,e3_filter,mongo,250000,64.0,10.0,1.0,50,1.0,17.76429999154061,27.513444999931377,36.2406040058704,53.218838182956155,0.49460000000000015,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2196.9,True
mongo-250k,2026-09-12T11:48:53.140024+00:00,E3,e3_filter,e3_filter,mongo,250000,64.0,10.0,4.0,50,1.0,25.287199998274446,38.23160501633537,51.90232797671338,148.34052493160445,0.49400000000000005,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2215.3,True
