run_id,ts,experiment,cell,label,engine,n,ef,k,concurrency,selectivity,trial,p50_ms,p95_ms,p99_ms,qps,recall_at_10,recall_at_50,recall_at_100,error_rate,n_measured,invalid,index_build_s,time_to_searchable_s,rss_mb,host_ok
mongo-100k,2026-09-12T09:48:53.921384+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,100000,32.0,10.0,1.0,100,1.0,12.50104999053292,14.466125007311343,17.142233013873916,79.07288497294869,0.9885999999999998,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2009.7,True
mongo-100k,2026-09-12T09:49:11.233126+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,100000,64.0,10.0,1.0,100,1.0,12.809649997507222,18.701689987210525,24.41691200103376,74.15740062542088,0.9958,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2003.2,True
mongo-100k,2026-09-12T09:49:28.142512+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,100000,128.0,10.0,1.0,100,1.0,13.52865000080783,17.708439976559017,22.55920899595366,71.31683323294084,0.9988,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1996.2,True
mongo-100k,2026-09-12T09:49:44.652617+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,mongo,100000,256.0,10.0,1.0,100,1.0,14.530699991155416,17.970339994644743,21.154642984911323,67.48188472421432,0.9992000000000001,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1993.1000000000001,True
mongo-100k,2026-09-12T09:50:00.989461+00:00,E2,e2_concurrency,e2_concurrency,mongo,100000,64.0,10.0,1.0,100,1.0,12.675250007305294,16.07251500972779,20.86091700213726,76.36654806726197,0.996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1983.8000000000002,True
mongo-100k,2026-09-12T09:50:12.809507+00:00,E2,e2_concurrency,e2_concurrency,mongo,100000,64.0,10.0,4.0,100,1.0,13.477400003466755,17.22029500233475,19.563167986343608,287.2775351518095,0.9957999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1976.8000000000002,True
mongo-100k,2026-09-12T09:50:23.688903+00:00,E2,e2_concurrency,e2_concurrency,mongo,100000,64.0,10.0,8.0,100,1.0,15.9014500095509,27.818175015272505,123.8623629760694,410.1226135372805,0.9959999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1994.5,True
mongo-100k,2026-09-12T09:50:39.885700+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,1.0,100,1.0,12.132049989304505,17.36635000706883,23.875639984616992,77.8738944106672,0.9952,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2030.7,True
mongo-100k,2026-09-12T09:50:52.144151+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,4.0,100,1.0,13.848949995008297,19.183234991214704,25.970530994818542,270.45268695397965,0.9962,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2026.4,True
mongo-100k,2026-09-12T09:51:10.280455+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,1.0,50,1.0,14.810950015089475,18.238250001741104,20.210279985622037,66.07637294850305,0.49240000000000006,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2025.8000000000002,True
mongo-100k,2026-09-12T09:51:21.476974+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,4.0,50,1.0,15.500449982937425,20.162244999664836,28.760389010130893,249.06556825373968,0.49240000000000006,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,2031.4,True
mongo-100k,2026-09-12T09:51:40.686510+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,1.0,10,1.0,17.176750014186837,21.975650002423208,26.016011002648153,56.705088030647225,0.10380000000000043,0.10191999999999975,0.08892000000000051,0.0,500.0,False,,,2031.6000000000001,True
mongo-100k,2026-09-12T09:51:53.565961+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,4.0,10,1.0,18.718949999311008,24.474194993672427,40.49732599116389,202.4338131510389,0.10380000000000043,0.10191999999999975,0.08892000000000051,0.0,500.0,False,,,2030.9,True
mongo-100k,2026-09-12T09:52:11.196829+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,1.0,1,1.0,13.286000015796162,24.52046499965945,40.27915900049259,66.51430014219571,0.011199999999999993,0.012639999999999941,0.01229999999999992,0.0,500.0,False,,,2152.5,True
mongo-100k,2026-09-12T09:52:23.929933+00:00,E3,e3_filter,e3_filter,mongo,100000,64.0,10.0,4.0,1,1.0,14.009649996296503,17.61568001820706,34.534188980469466,261.0313274676241,0.011199999999999993,0.012639999999999941,0.01229999999999992,0.0,500.0,False,,,2040.2,True
mongo-100k,2026-09-12T09:52:31.537520+00:00,E5,e5_cold,cold_no_warmup,mongo,100000,64.0,,,,,12.591549995704554,15.810174992657265,32.10314301250031,73.79911496966025,,,,0.0,50.0,,,,,
