run_id,ts,experiment,cell,label,engine,n,ef,k,concurrency,selectivity,trial,p50_ms,p95_ms,p99_ms,qps,recall_at_10,recall_at_50,recall_at_100,error_rate,n_measured,invalid,index_build_s,time_to_searchable_s,rss_mb,host_ok
qdrant-500k,2026-09-13T09:59:59.823722+00:00,E4,ingest,ingest_bulk,qdrant,500000,,,,,,,,,,,,,,,,494.13227140001254,494.1316757000168,1144.8,
qdrant-500k,2026-09-13T10:00:11.520901+00:00,E1,e1_iso_config,e1_iso_config,qdrant,500000,64.0,10.0,1.0,100,1.0,6.669700000202283,31.642135002766736,35.09098896174691,81.60003702662837,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1092.6,True
qdrant-500k,2026-09-13T10:00:22.278251+00:00,E1,e1_iso_config,e1_iso_config,qdrant,500000,64.0,10.0,1.0,100,2.0,6.778850016416982,31.663955014664673,33.11707801185548,77.23019407686958,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1079.3,True
qdrant-500k,2026-09-13T10:00:34.424119+00:00,E1,e1_iso_config,e1_iso_config,qdrant,500000,64.0,10.0,1.0,100,3.0,7.539800019003451,32.044539993512444,34.729166050674394,72.19461820916568,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1078.3,True
qdrant-500k,2026-09-13T10:00:45.502838+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,500000,32.0,10.0,1.0,100,1.0,6.692549999570474,31.75180497346446,33.22052498580888,73.72016051171506,0.9881999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1078.3,True
qdrant-500k,2026-09-13T10:00:56.048063+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,500000,64.0,10.0,1.0,100,1.0,7.094850006978959,31.518524995772168,33.00808398227673,78.12482666035783,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1078.3,True
qdrant-500k,2026-09-13T10:01:07.447373+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,500000,128.0,10.0,1.0,100,1.0,8.286550000775605,32.385465007973835,33.907695033703924,70.3879717431885,0.9986,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1078.3,True
qdrant-500k,2026-09-13T10:01:19.729328+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,500000,256.0,10.0,1.0,100,1.0,10.470899986103177,33.19733998796436,35.82564396725502,64.42030818778774,0.9992000000000001,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1078.3,True
qdrant-500k,2026-09-13T10:01:30.690939+00:00,E2,e2_concurrency,e2_concurrency,qdrant,500000,64.0,10.0,1.0,100,1.0,7.432499987771735,32.00250501104165,33.62289301934652,78.12899312428503,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1079.3,True
qdrant-500k,2026-09-13T10:01:37.452830+00:00,E2,e2_concurrency,e2_concurrency,qdrant,500000,64.0,10.0,4.0,100,1.0,13.157300039893016,31.52062498847953,41.326909980270976,251.20399563048196,0.9943999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,1079.3,True
