run_id,ts,experiment,cell,label,engine,n,ef,k,concurrency,selectivity,trial,p50_ms,p95_ms,p99_ms,qps,recall_at_10,recall_at_50,recall_at_100,error_rate,n_measured,invalid,index_build_s,time_to_searchable_s,rss_mb,host_ok
qdrant-250k,2026-09-12T11:25:50.571391+00:00,E4,ingest,ingest_bulk,qdrant,10000,,,,,,,,,,,,,,,,6.41773970000213,6.417599299980793,237.7,
qdrant-250k,2026-09-12T11:26:08.333202+00:00,E0,e0_high_ef,e0_high_ef,qdrant,10000,256.0,10.0,1.0,100,1.0,20.312500011641532,33.428690013533924,38.46806499350347,52.238394846231365,0.9997999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,106.1,True
qdrant-250k,2026-09-12T11:31:38.540452+00:00,E4,ingest,ingest_bulk,qdrant,250000,,,,,,,,,,,,,,,,320.2645862000063,320.26277370000025,641.3,
qdrant-250k,2026-09-12T11:31:56.643593+00:00,E1,e1_iso_config,e1_iso_config,qdrant,250000,64.0,10.0,1.0,100,1.0,9.874599985778332,33.52338498370955,38.383563999086576,61.165446416039934,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.9,True
qdrant-250k,2026-09-12T11:32:14.455317+00:00,E1,e1_iso_config,e1_iso_config,qdrant,250000,64.0,10.0,1.0,100,2.0,12.06770000862889,34.364900006039534,48.56009197508682,54.15877311564603,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.4,True
qdrant-250k,2026-09-12T11:32:32.726329+00:00,E1,e1_iso_config,e1_iso_config,qdrant,250000,64.0,10.0,1.0,100,3.0,11.079150004661642,32.48894501593895,34.92981900722951,55.24464300154825,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.4,True
qdrant-250k,2026-09-12T11:32:51.565747+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,250000,32.0,10.0,1.0,100,1.0,23.18024999112822,33.265660009055864,43.97942099807547,47.898106549539754,0.9923999999999996,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,604.4,True
qdrant-250k,2026-09-12T11:33:08.900927+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,250000,64.0,10.0,1.0,100,1.0,10.503400000743568,32.7738550142385,35.65992199117318,56.837464573825216,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,606.2,True
qdrant-250k,2026-09-12T11:33:27.013284+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,250000,128.0,10.0,1.0,100,1.0,13.024999992921948,34.9790099877282,37.26340599503601,50.22783849819546,0.9997999999999999,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,604.8,True
qdrant-250k,2026-09-12T11:33:46.902089+00:00,E1,e1_iso_recall_sweep,e1_iso_recall_sweep,qdrant,250000,256.0,10.0,1.0,100,1.0,18.946349999168888,35.93139999284176,38.82547302549938,44.65511537073135,1.0,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,604.8,True
qdrant-250k,2026-09-12T11:34:04.315874+00:00,E2,e2_concurrency,e2_concurrency,qdrant,250000,64.0,10.0,1.0,100,1.0,10.482149999006651,33.88920500583481,36.93630701192887,57.3166352855913,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,604.6,True
qdrant-250k,2026-09-12T11:34:15.354271+00:00,E2,e2_concurrency,e2_concurrency,qdrant,250000,64.0,10.0,4.0,100,1.0,17.509149998659268,38.21307498583335,49.73021299956599,193.86703947096242,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.7,True
qdrant-250k,2026-09-12T11:34:27.369948+00:00,E2,e2_concurrency,e2_concurrency,qdrant,250000,64.0,10.0,8.0,100,1.0,31.273699991288595,53.81094001058953,70.61510001309205,238.4023138599205,0.9942,0.19920000000000176,0.09960000000000088,0.004,498.0,False,,,606.8,True
qdrant-250k,2026-09-12T11:34:47.696804+00:00,E3,e3_filter,e3_filter,qdrant,250000,64.0,10.0,1.0,100,1.0,10.529099992709234,32.687634984904435,34.96664099744521,61.0213437648181,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.7,True
qdrant-250k,2026-09-12T11:34:58.970583+00:00,E3,e3_filter,e3_filter,qdrant,250000,64.0,10.0,4.0,100,1.0,16.58970001153648,33.78830002475296,43.08863799087699,212.93859174485712,0.9982,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,605.0,True
qdrant-250k,2026-09-12T11:35:17.714141+00:00,E3,e3_filter,e3_filter,qdrant,250000,64.0,10.0,1.0,50,1.0,13.857850004569627,33.83089501730865,39.93658098013826,52.23933085849631,0.49480000000000013,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,607.6,True
qdrant-250k,2026-09-12T11:35:28.619410+00:00,E3,e3_filter,e3_filter,qdrant,250000,64.0,10.0,4.0,50,1.0,17.178850001073442,31.170745012059335,38.90974499750881,215.23114167312488,0.49480000000000013,0.20000000000000176,0.10000000000000088,0.0,500.0,False,,,607.5,True
